blk_-1057198152271290921,5 5 5 22 11 9 11 9 26 26 11 9 26 2 3 3 4 3 4 3 23 23 23 21 21 21
blk_-3037212219995677731,22 5 5 5 26 26 11 9 11 9 26 11 9 4 4 3 23 23 23 21 21 21
blk_1821929927926180301,22 5 5 5 26 26 26 11 9 11 9 11 9 3 4 3 3 4 3 3 4 3 3 3 4 23 23 23 21 21 21
blk_6729991856589236422,22 5 5 5 11 9 11 9 11 9 26 26 26 4 3 2 4 2 23 23 23 21 21 21
blk_-3934586012824688480,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_56122698749600586,5 22 5 5 11 9 11 9 26 26 26 11 9 23 23 23 21 21 21
blk_-5135814535352965886,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-5856411337567752096,5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-9199700954771570035,22 5 5 5 11 9 26 11 9 11 9 26 26 2 2 23 23 23 21 21 21
blk_-3024448584027943104,22 5 5 5 26 11 9 11 9 26 26 11 9 3 4 3 3 4 3 3 3 4 23 23 23 21 21 21
blk_-1740250686759012708,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_7686432491915307495,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-3704424748129620332,5 22 5 5 11 9 11 9 26 26 11 9 26 23 23 23 21 21 21
blk_-7946101914544782416,22 5 5 5 26 26 26 11 9 11 9 11 9 2 23 23 23 21 21 21
blk_3466560629291517051,5 22 5 5 11 9 11 9 11 9 26 26 26 2 4 3 4 2 23 23 23 21 21 21
blk_-588264653660825567,5 5 22 5 11 9 26 26 11 9 11 9 26 2 4 4 3 23 23 23 21 21 21
blk_6165284060253091463,22 5 5 5 26 11 9 26 26 11 9 11 9 4 3 4 2 2 23 23 23 21 21 21
blk_-7553891174936856585,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_4481040784301637527,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-6164297767045193857,5 5 22 5 11 9 11 9 26 11 9 26 26 23 23 23 21 21 21
blk_-9185815522736395949,22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-635013467988848329,22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_4264482721132537987,22 5 5 5 26 26 26 11 9 11 9 11 9 4 4 3 2 2 2 23 23 23 21 21 21
blk_479759280882506526,22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 23 23 23 21 21 21
blk_-5841377969197507280,22 5 5 5 26 26 26 11 9 11 9 11 9 3 3 4 3 3 4 3 3 4 3 4 3 23 23 23 21 21 21
blk_-8578388538858171832,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-7420332561709989068,5 5 5 22 11 9 11 9 11 9 26 26 26 3 4 3 23 23 23 21 21 21
blk_-2538312511684600569,22 5 5 5 26 26 26 11 9 11 9 11 9 4 4 3 2 23 23 23 21 21 21
blk_-2111714491951958631,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-4689923767660477505,22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21
blk_8008491020182955675,5 22 5 5 11 9 11 9 11 9 26 26 26 3 3 4 3 3 4 23 23 23 21 21 21
blk_-760478266949421693,22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-1644450404453800811,22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21
blk_-33441916208329558,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-2020491950847718718,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-3954787275100832849,5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-3317339965079992153,5 5 22 5 11 9 11 9 26 26 26 11 9
blk_878890126780310419,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_8302391356009281785,22 5 5 5 11 9 26 26 26 11 9 11 9 4 4 3 23 23 23 21 21 21
blk_5970297729544837889,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_5663449845138421335,5 5 22 5 11 9 11 9 11 9 26 26 26 2 23 23 23 21 21 21
blk_5442398399504299764,22 5 5 5 26 26 11 9 11 9 11 9 26 2 2 23 23 23 21 21 21
blk_-8415520928403195699,22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 23 23 23 21 21 21
blk_-9103660678800800216,5 5 22 5 11 9 11 9 11 9 26 26 26 3 3 4 23 23 23 21 21 21
blk_-7812397224634105072,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_6903177284525287660,5 5 5 22 9 11 9 11 9 26 26 11 26 23 23 23 21 21 21
blk_-5816838479532595185,22 5 5 5 26 26 26 11 9 11 9 11 9 3 3 4 3 3 4 3 4 3 23 23 23 21 21 21
blk_-2399842215537193531,22 5 5 5 11 9 9 11 9 26 26 11 26 3 3 4 2 3 3 4 23 23 23 21 21 21
blk_5906860918636894831,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_3274931910068632854,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-1347727115252003155,22 5 5 5 11 9 11 9 11 9 26 26 26 3 23 23 23 21 21 21
blk_-858136030033263278,22 5 5 5 26 26 26 11 9 11 9 11 9 2 23 23 23 21 21 21
blk_-7935458959123327591,5 5 5 22 11 9 11 9 11 9 26 26 26 2 23 23 23 21 21 21
blk_1601257646979064481,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-5854183076832655589,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-8559602696375655043,22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21
blk_7409736167550763265,22 5 5 5 26 26 26 11 9 11 9 11 9 2 4 4 3 23 23 23 21 21 21
blk_570336811047695633,22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-2256920220418132625,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-7923295645332071550,22 5 5 5 26 26 11 9 26 11 9 11 9 2 23 23 23 21 21 21
blk_847438492550436438,5 5 22 5 11 9 11 9 11 9 26 26 26 2 23 23 23 21 21 21
blk_-7833422270650917696,5 5 5 22 11 9 11 9 11 9 26 26 26 2 23 23 23 21 21 21
blk_-8465656878830815303,5 5 5 22 11 9 11 9 26 26 11 9 26 23 23 23 21 21 21
blk_-5197697651928814121,22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21
blk_4360482733473412268,5 5 5 22 11 9 11 9 11 9 26 26 26
blk_1703614915241653200,22 5 5 5 26 26 11 9 11 9 11 9 26 3 4 3 3 3 4 3 4 3 3 4 3 23 23 23 21 21 21
blk_-3230802701332779558,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-6088612682095723593,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-975825350608719595,22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21
blk_-5352748733813123396,22 5 5 5 26 26 26 11 9 11 9 11 9 3 3 4 3 3 4 3 3 4 23 23 23 21 21 21
blk_-4695630570089168340,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_4259069014745740394,5 5 22 5 11 9 11 9 26 26 11 9 26 23 23 23 21 21 21
blk_-6719765488294704491,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_4020974360760154060,5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_1147367700757997705,5 5 22 5 11 9 26 11 9 11 9 26 26 23 23 23 21 21 21
blk_6137280623963128042,22 5 5 5 26 26 26 11 9 11 9 11 9 4 4 3 2 23 23 23 21 21 21
blk_2852657300257975994,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-8337492537972537467,5 22 5 5 11 9 11 9 26 26 11 9 26 23 23 23 21 21 21
blk_6660902146745831288,5 5 5 22 11 9 11 9 11 9 26 26 26 2 2
blk_-5821594449049550533,5 5 5 22 11 9 11 9 11 9 26 26 26 2 23 23 23 21 21 21
blk_-3356084469157630023,5 22 5 5 11 9 26 11 9 11 9 26 26 23 23 23 21 21 21
blk_-6186134644045140029,5 5 22 5 26 9 11 9 11 9 26 26 11 23 23 23 21 21 21
blk_1415910569238486328,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-3972275478372699301,22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21
blk_598412925170187686,5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_3896912166467764987,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_4985072783784860078,22 5 5 5 26 26 26 11 9 11 9 11 9 3 2 23 23 23 21 21 21
blk_4889614767700111563,5 5 22 5 11 9 26 11 9 11 9 26 26 3 3 4 23 23 23 21 21 21
blk_-3162469661023941819,22 5 5 5 11 9 11 9 26 26 11 9 26 23 23 23 21 21 21
blk_-6046354549191359679,5 22 5 5 11 9 11 9 26 26 11 9 26
blk_949171100295460532,5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_445973391682980101,5 22 5 5 11 9 9 26 11 9 11 26 26 23 23 23 21 21 21
blk_-4353050670204918087,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-5321171052660333493,5 5 5 22 11 9 11 9 11 9 26 26 26 3 4 3 3 3 4 23 23 23 21 21 21
blk_-103544577006570566,5 5 22 5 11 9 26 11 9 11 9 26 26 23 23 23 21 21 21
blk_3955424495123054615,5 5 5 22 11 9 11 9 26 26 11 9 26 3 4 3 3 3 4 23 23 23 21 21 21
blk_-378180337319115818,5 5 5 22 11 9 11 9 11 9 26 26 26 4 3 3 3 4 3 23 23 23 21 21 21
blk_5466208581930528691,5 5 5 22 11 9 11 9 26 26 11 9 26 23 23 23 21 21 21
blk_2552221669821001662,5 5 22 5 11 9 11 9 26 26 11 9 26 23 23 23 21 21 21
blk_4816176011396453780,22 5 5 5 11 9 11 9 11 9 26 26 26
blk_-6454496963469390285,22 5 5 5 26 26 26 11 9 11 9 11 9 2 23 23 23 21 21 21
blk_752940326931797228,22 5 5 5 26 26 26 11 9 11 9 11 9 3 4 3 3 3 4 3 3 4 23 23 23 21 21 21
blk_-3256685244783670361,5 5 5 22 11 9 11 9 11 9 26 26 26 3 4 3 3 3 4 23 23 23 21 21 21
blk_-7054375758415910172,5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_3365416894507228607,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-442008424376870183,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-6838381860855886804,22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-7890873223543700805,22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 2 2 2 23 23 23 21 21 21
blk_7463248820468902190,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_968088554445677152,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-6176738067798973283,5 5 22 5 11 9 11 9 11 9 26 26 26
blk_-5491246360816917157,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-8299614395397669716,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-1056023066184540022,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_5926703761486165784,22 5 5 5 26 26 11 9 11 9 26 11 9 23 23 23 21 21 21
blk_-3836643469073665238,22 5 5 5 26 26 26 11 9 11 9 11 9 3 3 4 3 3 4 3 3 4 23 23 23 21 21 21
blk_-6057758645747602935,5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_7385311833209523592,5 5 22 5 11 9 11 9 26 26 26 11 9 23 23 23 21 21 21
blk_-7753723089929062157,5 22 5 5 11 9 11 9 11 9 26 26 26 2 23 23 23 21 21 21
blk_8739087154156985339,22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 23 23 23 21 21 21
blk_-1874288549988211674,5 5 5 22 11 9 11 9 26 11 9 26 26 23 23 23 21 21 21
blk_-8556191766169288596,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-2458729595177799416,5 5 5 22 11 9 11 9 11 9 26 26 26 2 3 3 4 3 4 3 23 23 23 21 21 21
blk_7508902956159423605,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_5712099714566090946,5 5 5 22 11 9 11 9 11 9 26 26 26 4 3 4 2 23 23 23 21 21 21
blk_-7415410718121230843,5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-571303158966233342,5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_4537237102206478746,22 5 5 5 11 9 11 9 26 26 26 11 9 23 23 23 21 21 21
blk_649225721287628586,22 5 5 5 26 26 11 9 11 9 26 11 9 4 4 3 23 23 23 21 21 21
blk_7610337607123079990,22 5 5 5 26 26 26 11 9 11 9 11 9 2 4 4 3 23 23 23 21 21 21
blk_1005457712832690710,22 5 5 5 26 26 11 9 11 9 11 9 26 3 3 4 3 4 3 4 3 3 23 23 23 21 21 21
blk_-2655221889684964260,5 5 5 22 11 9 11 9 26 11 9 26 26 23 23 23 21 21 21
blk_6556848001140299170,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_8447319549684353033,22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21
blk_-6882683388399057908,5 5 22 5 11 9 11 9 11 9 26 26 26 2 4 3 23 23 23 21 21 21
blk_1633688573143594678,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-1956496661737165867,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-6640094684945490445,5 22 5 5 11 9 26 26 26 11 9 11 9 3 23 23 23 21 21 21
blk_-2198549612822347942,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-96157736559893981,22 5 5 5 26 26 11 9 11 9 11 9 26 2 3 3 4 3 4 3 3 3 4 23 23 23 21 21 21
blk_-4640713366275535845,22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 2 23 23 23 21 21 21
blk_-8698524037436366530,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_6705337903801587613,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_7088562582134166952,22 5 5 5 26 26 11 9 11 9 26 11 9 4 3 4 2 23 23 23 21 21 21
blk_437859258149644310,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-7177342149374698971,5 5 5 22 11 9 11 9 26 11 9 26 26 23 23 23 21 21 21
blk_-5756950409374928502,5 22 5 5 11 9 11 9 11 9 26 26 26 4 3 4 2 2 23 23 23 21 21 21
blk_4255387998781727986,5 22 5 5 11 9 11 9 11 9 26 26 26 4 4 3 23 23 23 21 21 21
blk_-5040755545237454618,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_859558599023075682,5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-8117231908592532364,5 5 22 5 11 9 11 9 26 26 11 9 26 23 23 23 21 21 21
blk_-3383524946028409900,5 5 5 22 11 9 11 9 26 11 9 26 26 23 23 23 21 21 21
blk_6338848796091796365,22 5 5 5 26 26 26 11 9 11 9 11 9 4 4 3 2 2 2 23 23 23 21 21 21
blk_-8982540796990819293,5 5 5 22 11 9 9 11 9 26 26 11 26 23 23 23 21 21 21
blk_-5109741085110879813,22 5 5 5 26 26 11 9 11 9 11 9 26 3 3 4 3 4 3 3 3 4 23 23 23 21 21 21
blk_-6831902641375338637,22 5 5 5 26 26 26 11 9 11 9 11 9 3 4 3 3 3 4 3 3 4 3 3 23 23 23 21 21 21
blk_-3935971990416201301,5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-5252788180623521665,5 5 5 22 11 9 9 26 26 11 9 11 26 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 23 23 23 21 21 21
blk_1515844274345115261,5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-8389242504673689213,5 5 5 22 11 9 26 11 9 11 9 26 26 23 23 23 21 21 21
blk_-4930985214798128217,5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-2120216212284090498,5 5 22 5 11 9 26 11 9 11 9 26 26 23 23 23 21 21 21
blk_-8822670134825755429,22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21
blk_-1493499362449208272,22 5 5 5 26 26 11 9 11 9 26 11 9 4 3 4 2 2 23 23 23 21 21 21
blk_-4975347604419261106,22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21
blk_-7474956485475829527,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-4376683216962929493,5 22 5 5 11 9 26 26 26 11 9 11 9 4 3 4 2 23 23 23 21 21 21
blk_2686586174587301455,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-3732409374995923772,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_447621405828736488,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_1488677768424571685,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_3735238982945561685,5 5 5 22 11 9 11 9 26 26 11 9 26 23 23 23 21 21 21
blk_3620298741564695386,22 5 5 5 26 26 11 9 11 9 11 9 26 4 3 4 23 23 23 21 21 21
blk_4553679727077876224,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-8983203923111486132,5 5 22 5 26 11 9 11 9 11 9 26 26 23 23 23 21 21 21
blk_158785369850349475,5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-6049685596389152689,5 5 5 22 11 9 9 11 9 26 26 26 11 3 4 3 3 4 3 23 23 23 21 21 21
blk_2703047512030711933,22 5 5 5 26 26 11 9 11 9 11 9 26 23 23 23 21 21 21
blk_-1982452595135231987,22 5 5 5 26 26 26 11 9 11 9 11 9 3 3 4 3 4 3 3 3 4 4 3 3 23 23 23 21 21 21
blk_3998157806180218330,5 5 5 22 11 9 11 9 11 9 26 26 26 2 23 23 23 21 21 21
blk_-7715997319854600388,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-1991133448107140965,22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-2055778320936392507,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-8262535928804510412,5 5 22 5 9 11 9 26 26 11 11 9 26
blk_3101535362311925782,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_8483396057374632759,5 22 5 5 11 9 11 9 11 9 26 26 26 4 4 3 2 23 23 23 21 21 21
blk_-2993008576761753024,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_9068653135258236418,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_1670755079622573474,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_2191946994742102698,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-3352149237867616818,5 5 5 22 11 9 11 9 11 9 26 26 26
blk_-4563101777986061853,5 5 5 22 11 9 11 9 11 9 26 26 26 2
blk_4181408220945002904,22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 2 2 23 23 23 21 21 21
blk_6452916321066694666,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-2440471185317284540,22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 23 23 23 21 21 21
blk_-6435712274606365364,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-1463711141035051624,22 5 5 5 26 11 9 11 9 26 26 11 9 2 23 23 23 21 21 21
blk_6093869032268634104,5 22 5 5 11 9 11 9 26 26 11 9 26 4 3 4 23 23 23 21 21 21
blk_6021194051086252255,5 22 5 5 11 9 11 9 11 9 26 26 26
blk_-1872130881137684319,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-4868516647920237423,5 22 5 5 11 9 11 9 26 11 9 26 26
blk_588153068492303998,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_7400977778539208797,22 5 5 5 26 26 11 9 11 9 26 11 9 3 3 4 4 3 3 4 3 3 3 3 4 23 23 23 21 21 21
blk_-4452418546933517962,5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_7373267827669828456,22 5 5 5 26 26 26 11 9 11 9 11 9 2 2 23 23 23 21 21 21
blk_-875657150039020093,22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_9090372916656804638,22 5 5 5 26 26 26 11 9 11 9 11 9 4 4 3 2 2 23 23 23 21 21 21
blk_-4577193670204126134,5 22 5 5 11 9 11 9 26 26 11 9 26 2 4 4 3 2 2 23 23 23 21 21 21
blk_-8624887408534182155,5 5 22 5 11 9 11 9 11 9 26 26 26
blk_6421784811037452127,22 5 5 5 26 26 26 11 9 11 9 11 9 4 4 3 2 23 23 23 21 21 21
blk_8035710109674437678,22 5 5 5 26 26 26 11 9 11 9 11 9 4 4 3 23 23 23 21 21 21
blk_-3854948581312189495,5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-7537166552329078799,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_8398255413630238706,22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_2304119037048498344,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_2933549296392146965,5 22 5 5 11 9 11 9 11 9 26 26 26 3 4 3 3 4 3 23 23 23 21 21 21
blk_-8127009847457517857,5 22 5 5 11 9 11 9 11 9 26 26 26 4 4 4 3 4 2 23 23 23 21 21 21
blk_3155862445366611008,22 5 5 5 26 26 11 9 11 9 26 11 9 4 3 4 23 23 23 21 21 21
blk_-3792379961930668978,22 5 5 5 11 9 11 9 11 9 26 26 26 2 23 23 23 21 21 21
blk_-4019456820105103676,5 5 22 5 11 9 11 9 11 9 26 26 26 3 4 3 2 3 4 3 23 23 23 21 21 21
blk_-7333334884654185948,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-3496836237331011862,22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21
blk_6372472987356972041,5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_2594387617608399401,5 5 5 22 11 9 11 9 26 26 11 9 26
blk_-8727235824458235549,5 5 5 22 11 9 11 9 26 26 11 9 26 23 23 23 21 21 21
blk_2574238778641075318,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-413251188650411051,22 5 5 5 26 26 26 11 9 11 9 11 9 3 4 3 3 4 3 3 4 3 23 23 23 21 21 21
blk_-7832512974845000237,5 5 22 5 11 9 11 9 11 9 26 26 26 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 2 23 23 23 21 21 21
blk_-8473084688958483391,22 5 5 5 26 26 26 11 9 11 9 11 9 2 4 4 3 23 23 23 21 21 21
blk_-7068555120551644333,22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21
blk_4360130625857425909,5 5 5 22 11 9 11 9 9 26 26 11 26 23 23 23 21 21 21
blk_-8027189805360033093,22 5 5 5 26 26 26 11 9 11 9 11 9 4 4 3 2 2 2 23 23 23 21 21 21
blk_6025527940972420587,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-1538659835349601259,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_1631416811379350901,5 5 22 5 11 9 11 9 11 9 26 26 26 4 3 4 23 23 23 21 21 21
blk_3071233539737513082,5 5 22 5 11 9 9 26 26 26 11 11 9 23 23 23 21 21 21
blk_-5782479649697091719,5 5 22 5 11 9 11 9 26 26 11 9 26 23 23 23 21 21 21
blk_-5619854704823480369,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-4513316817204142173,22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21
blk_-6822176596476980217,22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21
blk_-2232842447518848829,22 5 5 5 11 9 11 9 11 9 26 26 26 4 3 4 2 2 23 23 23 21 21 21
blk_2447377506477960204,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-6433094775215645607,22 5 5 5 26 26 9 11 9 11 9 26 11 3 3 4 3 3 4 3 3 4 3 3 4 23 23 23 21 21 21
blk_-2911175577892122265,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-8467592092678063634,5 5 22 5 11 9 11 9 11 9 26 26 26 2 4 3 3 3 3 4 23 23 23 21 21 21
blk_-5182909639494848954,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-3233122049900073077,22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-6744993619114254514,5 5 5 22 11 9 11 9 26 26 11 9 26 23 23 23 21 21 21
blk_4388848033113892956,5 22 5 5 11 9 11 9 11 9 26 26 26 2 23 23 23 21 21 21
blk_5908237233287747287,5 22 5 5 11 9 11 9 26 26 11 9 26 23 23 23 21 21 21
blk_-998930642141256389,5 5 22 5 11 9 11 9 26 26 11 9 26 23 23 23 21 21 21
blk_-8984965895565191268,22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21
blk_-1073361306049383238,5 5 22 5 11 9 11 9 11 9 26 26 26
blk_-625976793826022771,5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_-810779917805035050,22 5 5 5 26 26 26 11 9 11 9 11 9 3 3 4 3 3 4 3 3 4 3 3 4 23 23 23 21 21 21
blk_-124522863311565481,5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_7458103496174694872,5 5 5 22 11 9 11 9 11 9 26 26 26 2 4 3 4 2 2 23 23 23 21 21 21
blk_-8456112180882162404,22 5 5 5 11 9 11 9 11 9 26 26 26
blk_-6808045714400217149,5 5 5 22 11 9 11 9 11 9 26 26 26 4 4 3 2 2 23 23 23 21 21 21
blk_5745658743379469612,5 22 5 5 11 9 11 9 11 9 26 26 26 2 23 23 23 21 21 21
blk_3542755828100882636,5 5 5 22 11 9 26 11 9 11 9 26 26
blk_-1584004706664660571,22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21
blk_6030430457155360345,5 5 5 22 11 9 11 9 26 26 11 9 26 23 23 23 21 21 21
blk_-6988830902502888761,22 5 5 5 26 26 11 9 11 9 26 11 9 2 23 23 23 21 21 21
blk_-3711124896061682648,5 5 5 22 11 9 11 9 9 26 26 26 11 23 23 23 21 21 21
blk_-5658840144601405132,22 5 5 5 11 9 26 26 26 11 9 11 9 3 4 3 2 3 4 3 3 4 3 3 4 3 23 23 23 21 21 21
